###
# Table of monthly averages of atmospheric CO2 concentations (ppm mol ratios) 
# measured in individual surface flasks at stations around the world. 
# These data are freely available from ftp://ftp.cmdl.noaa.gov/cgg.
#
# For simplicity the data format is a simple tab-delimited table,
# with leading space characters included to align table columns.
# The first row contains "station", then station codes, such as MLO.
# The second row contains "latitude", then station latitudes, in degrees.
# The third row contains "longitude", then station longitudes, in degrees.
# The remaining rows contain a decimal year followed by co2 ppm values, 
# one value per station. Missing values are zero.
#
# The number of samples (rows with year and co2 values) is 600. 
# The sampling interval is 1.0/12.0 (monthly).
# The year of first sample is 1960.04 (middle of January).
# The year of last sample is 2009.96 (middle of December).
# For some early years, values for all stations are missing.
# This table includes only the 84 stations with at least one 
# measured co2 value in the range of years sampled.
#
# Compiled by Dave Hale, Colorado School of Mines, 2001.01.02
###
         station	     ABP	     ALT	     AMS	     ASC	     ASK	     AVI	     AZR	     BAL	     BKT	     BME	     BMW	     BRW	     BSC	     CBA	     CGO	     CHR	     CMO	     CRZ	     EIC	     GMI	     GOZ	     HBA	     HPB	     HUN	     ICE	     IZO	     KCO	     KEY	     KUM	     KZD	     KZM	     LLB	     LLN	     LMP	     MBC	     MHD	     MID	     MKN	     MLO	     NMB	     NWR	     OPW	     PAL	  POC000	  POCN05	  POCN10	  POCN15	  POCN20	  POCN25	  POCN30	  POCS05	  POCS10	  POCS15	  POCS20	  POCS25	  POCS30	  POCS35	     PSA	     PTA	     RPB	  SCSN03	  SCSN06	  SCSN09	  SCSN12	  SCSN15	  SCSN18	  SCSN21	     SEY	     SGP	     SHM	     SMO	     SPO	     STC	     STM	     SUM	     SYO	     TAP	     TDF	     THD	     UTA	     UUM	     WIS	     WLG	     ZEP
         2000.38	    0.00	  375.78	    0.00	  367.42	  372.63	    0.00	  373.20	  373.04	    0.00	  372.61	  372.64	  376.39	  372.98	    0.00	  366.25	  371.96	    0.00	  366.28	  365.28	  371.61	    0.00	  366.26	    0.00	  367.43	  373.95	  373.34	    0.00	  373.01	  373.34	  369.93	  367.42	    0.00	    0.00	    0.00	    0.00	  373.81	  372.29	    0.00	  371.85	  367.40	  371.70	    0.00	    0.00	    0.00	    0.00	    0.00	  373.13	  373.58	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.21	  366.57	    0.00	  371.94	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.03	    0.00	  375.29	  367.00	  366.23	    0.00	  373.60	    0.00	  366.57	  373.47	  366.49	    0.00	  371.73	  374.47	  371.20	  372.58	  375.10
         2000.46	    0.00	  373.12	    0.00	  368.34	  371.64	    0.00	  370.09	  370.07	    0.00	  370.05	  370.80	  373.60	  370.02	    0.00	  366.55	  370.32	    0.00	  366.72	  365.21	  371.11	    0.00	  366.46	    0.00	  365.08	  371.40	  371.89	    0.00	  371.71	  372.49	  367.25	  362.20	    0.00	    0.00	    0.00	    0.00	  371.31	  370.92	    0.00	  371.30	  367.25	  370.06	    0.00	    0.00	    0.00	    0.00	    0.00	  371.97	  371.64	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.16	  366.80	  372.40	  370.23	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.46	    0.00	  371.13	  367.28	  366.46	    0.00	  371.69	    0.00	  366.70	  370.75	  366.86	    0.00	  371.11	  370.73	  368.57	  370.08	  373.27
         2000.54	    0.00	  366.44	    0.00	  368.72	  369.11	    0.00	  367.63	  368.27	    0.00	  368.46	  368.09	  366.42	  370.42	    0.00	  367.03	  369.65	    0.00	  367.03	  365.94	  369.88	    0.00	  366.90	    0.00	  364.97	  365.75	  369.39	    0.00	  370.00	  369.10	  364.85	  361.26	    0.00	    0.00	    0.00	    0.00	  366.75	  369.00	    0.00	  369.95	    0.00	  369.31	    0.00	    0.00	    0.00	    0.00	    0.00	  369.32	  368.14	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.03	  367.13	  369.02	  367.90	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.55	    0.00	  363.40	  368.10	  366.82	    0.00	  366.38	    0.00	  366.97	  368.73	  367.57	    0.00	  370.52	  364.61	  367.97	  366.46	  366.34
         2000.62	    0.00	  361.44	    0.00	  368.60	  366.46	    0.00	  366.74	  364.18	    0.00	  366.12	  365.00	  360.30	  374.07	    0.00	  367.35	  369.24	    0.00	  367.46	  366.58	  368.38	    0.00	  367.28	    0.00	  363.63	  360.88	  366.69	    0.00	  367.27	  366.25	  362.09	  363.01	    0.00	    0.00	    0.00	    0.00	  361.24	  366.93	    0.00	  367.99	    0.00	  367.65	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.00	  367.58	  368.96	  366.01	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.29	    0.00	  359.18	  368.37	  367.29	    0.00	  360.86	  362.87	  367.42	  367.91	  367.89	    0.00	  367.54	  360.65	  365.64	  365.37	  360.04
         2000.71	    0.00	  361.93	    0.00	  368.33	  365.84	    0.00	  365.67	  365.95	    0.00	  364.97	  364.35	  361.84	  374.13	    0.00	  367.50	  368.60	    0.00	  367.90	  366.24	  367.68	    0.00	  367.48	    0.00	  370.22	  361.45	  366.83	    0.00	  366.14	  366.01	  363.70	  366.69	    0.00	    0.00	    0.00	    0.00	  361.77	  365.69	    0.00	  366.81	    0.00	  366.73	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.16	  367.72	  370.99	  365.58	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.42	    0.00	  361.70	  368.19	  367.54	    0.00	  362.89	  363.02	  367.60	  369.62	  367.68	    0.00	  365.05	  365.10	  366.90	  368.25	  360.85
         2000.79	    0.00	  366.67	    0.00	  368.69	  366.42	    0.00	  366.91	  378.19	    0.00	  367.29	  367.75	  366.94	  374.87	    0.00	  367.61	  368.62	    0.00	  368.00	  366.48	  367.34	    0.00	  367.63	    0.00	  373.58	  366.76	  368.36	    0.00	  368.19	  367.15	  371.42	  369.82	    0.00	    0.00	    0.00	    0.00	  366.64	  366.91	    0.00	  367.08	    0.00	  368.28	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.48	  367.72	  374.00	  366.40	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  368.12	    0.00	  368.41	  368.36	  367.64	    0.00	  369.39	  367.50	  367.63	  372.93	  367.39	    0.00	  368.22	  371.61	  370.87	  369.52	  366.45
         2000.88	    0.00	  370.39	    0.00	  368.71	  368.54	    0.00	  369.89	  384.55	    0.00	  370.66	  371.67	  370.90	  380.92	    0.00	  367.66	  369.19	    0.00	  367.83	  367.04	  367.85	    0.00	  367.69	    0.00	  380.00	  371.15	  369.53	    0.00	  371.83	  368.70	  376.78	  371.95	    0.00	    0.00	    0.00	    0.00	  371.47	  369.22	    0.00	  368.33	    0.00	  370.08	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.73	  367.68	    0.00	  368.32	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.02	    0.00	  372.97	  368.92	  367.73	    0.00	  373.20	  371.58	  367.71	  375.00	  367.10	    0.00	  372.83	  373.44	  372.94	  369.90	  371.26
         2000.96	    0.00	  373.21	    0.00	  368.22	  370.88	    0.00	  372.08	  381.44	    0.00	  372.43	  372.33	  373.47	  386.05	  374.02	  367.51	  370.11	    0.00	  367.56	  367.08	  369.18	    0.00	  367.50	    0.00	  395.06	  372.78	  370.76	    0.00	  373.49	  370.01	  377.37	  373.93	    0.00	    0.00	    0.00	    0.00	  373.59	  370.51	    0.00	  369.57	  368.13	  371.45	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.81	  367.44	    0.00	  370.15	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.90	    0.00	  374.18	  369.25	  367.74	    0.00	  374.77	  372.62	  367.67	  376.24	  366.65	    0.00	  375.36	  375.27	  373.67	  371.19	  374.28
         2001.04	    0.00	  375.26	    0.00	  368.03	  371.94	    0.00	  372.58	  379.14	    0.00	  372.79	  372.68	  375.31	  384.26	  375.59	  367.35	  370.74	    0.00	  367.23	  367.51	  370.07	    0.00	  367.27	    0.00	  392.36	  374.08	  371.80	    0.00	  373.89	  371.74	  378.54	  375.15	    0.00	    0.00	    0.00	    0.00	  373.85	  372.27	    0.00	  370.57	  367.79	  372.86	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.79	  367.16	    0.00	  371.36	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.92	    0.00	  375.85	  369.45	  367.68	    0.00	  376.26	  374.13	  367.52	  376.66	  366.57	    0.00	  375.93	  376.96	  374.57	  372.54	  376.10
         2001.12	    0.00	  376.01	    0.00	  368.26	  372.59	    0.00	  372.65	  380.68	    0.00	  373.10	  374.41	  376.25	  382.08	  376.40	  367.42	  371.25	    0.00	  367.04	  367.77	  371.29	    0.00	  367.22	    0.00	  383.99	  375.30	  372.34	    0.00	  376.12	  372.44	  379.24	  374.87	    0.00	    0.00	    0.00	    0.00	  375.09	  373.01	    0.00	  371.53	  367.60	  373.40	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  367.85	  367.10	  379.92	  372.51	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.80	    0.00	  377.21	  369.89	    0.00	    0.00	  376.54	  375.49	  367.42	  377.90	  366.83	    0.00	  375.47	  377.50	  373.59	  373.16	  376.14
         2001.21	    0.00	  376.25	    0.00	  368.38	  373.43	    0.00	  374.16	  379.50	    0.00	  373.66	  375.52	  376.83	  382.80	  377.07	  367.48	    0.00	    0.00	  367.18	  367.53	  372.58	    0.00	  367.38	    0.00	  381.53	  376.22	  373.54	    0.00	  377.00	  372.46	  377.31	  374.97	    0.00	    0.00	    0.00	    0.00	  376.69	  373.23	    0.00	  372.67	    0.00	  374.30	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  368.07	  367.26	  376.93	  373.29	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.59	    0.00	  377.93	  369.79	    0.00	    0.00	  376.50	  375.30	  367.50	  380.57	  367.22	    0.00	  374.86	  378.27	  373.96	  374.67	  376.26
         2001.29	    0.00	  377.05	    0.00	  368.42	  374.17	    0.00	  376.06	  375.69	    0.00	  374.78	  375.81	  377.31	  378.46	  378.25	  367.57	    0.00	    0.00	  367.23	  367.10	  373.57	    0.00	  367.69	    0.00	  374.31	  376.68	  375.23	    0.00	  375.97	  373.81	  376.15	  374.39	    0.00	    0.00	    0.00	    0.00	  376.15	  374.53	    0.00	  373.63	    0.00	  374.98	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  368.44	  367.73	    0.00	  373.51	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  368.63	    0.00	  378.53	  368.84	    0.00	    0.00	  376.64	  375.91	  367.75	  381.24	    0.00	    0.00	  374.80	  377.44	  376.41	  376.22	  376.87
         2001.38	    0.00	  377.52	    0.00	  369.18	  374.26	    0.00	  374.43	  373.53	    0.00	  373.97	  374.34	  377.56	  372.72	  377.31	  367.83	    0.00	    0.00	  367.62	  367.47	  373.73	    0.00	  367.95	    0.00	  367.70	  375.87	  375.49	    0.00	  374.71	  374.87	  373.97	  369.71	    0.00	    0.00	    0.00	    0.00	  374.73	  374.66	    0.00	  374.09	    0.00	  373.28	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  368.79	  368.19	    0.00	  373.80	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  368.63	    0.00	  377.10	  368.59	    0.00	    0.00	  375.88	  376.05	  368.01	  377.32	    0.00	    0.00	  373.58	  375.04	  374.81	  374.64	  377.24
         2001.46	    0.00	  374.27	    0.00	    0.00	  372.93	    0.00	  371.60	  371.03	    0.00	  370.75	  371.13	  374.90	  370.33	  371.86	  368.17	    0.00	    0.00	  368.51	  368.29	  372.21	    0.00	  368.27	    0.00	  364.78	  372.48	  373.05	    0.00	  373.20	  373.47	  368.13	  365.13	    0.00	    0.00	    0.00	    0.00	  371.78	  372.47	    0.00	  373.23	    0.00	  372.82	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.00	  368.35	    0.00	  372.78	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.21	    0.00	  372.07	  369.58	    0.00	    0.00	  372.92	  372.67	  368.31	  373.87	    0.00	    0.00	  369.58	  370.76	  370.49	  370.62	  375.30
         2001.54	    0.00	  366.99	    0.00	    0.00	  370.49	    0.00	  370.19	  366.11	    0.00	  369.30	  369.91	  366.59	  368.33	  364.78	  368.56	    0.00	    0.00	  368.88	  368.25	  370.49	    0.00	  368.81	    0.00	  361.92	  366.28	  370.18	    0.00	  371.63	  370.73	  364.34	  364.46	    0.00	    0.00	    0.00	    0.00	  366.82	  370.23	    0.00	  371.23	    0.00	  373.44	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.16	  368.76	  370.23	  370.37	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.81	    0.00	  363.84	  370.52	  368.67	    0.00	  366.64	  367.49	  368.73	  374.05	    0.00	    0.00	  368.00	  364.08	  368.84	  366.27	  368.06
         2001.62	    0.00	  361.96	    0.00	    0.00	  368.47	    0.00	  367.72	  364.36	    0.00	  367.75	  368.37	  361.03	  370.81	  361.22	  369.10	    0.00	    0.00	  369.09	  367.83	  369.92	    0.00	  369.33	    0.00	  363.29	  362.06	  368.40	    0.00	  369.29	  368.42	  365.07	  366.30	    0.00	    0.00	    0.00	    0.00	  362.04	  368.32	    0.00	  369.33	    0.00	  370.76	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.37	  369.40	  374.84	  368.31	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.09	    0.00	  360.04	  370.20	  369.08	    0.00	  361.32	  363.73	  369.30	  370.21	    0.00	    0.00	  368.49	  360.60	  368.33	  363.32	  361.83
         2001.71	    0.00	  363.43	    0.00	  370.45	  367.73	    0.00	  366.49	  369.88	    0.00	  365.92	  366.44	  363.24	  372.74	  363.82	  369.55	    0.00	    0.00	  369.50	  367.96	  368.95	    0.00	  369.70	    0.00	  371.55	  364.54	  367.61	    0.00	  368.29	  367.45	  367.17	  369.81	    0.00	    0.00	    0.00	    0.00	  363.35	  366.86	    0.00	  368.13	    0.00	  368.53	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.67	  369.77	  376.77	  367.51	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.15	    0.00	  364.45	  369.73	  369.44	    0.00	  362.88	  363.97	  369.77	  369.07	    0.00	    0.00	  367.60	  366.22	  368.69	  367.19	  362.97
         2001.79	    0.00	  368.35	    0.00	  370.85	  368.18	    0.00	  369.03	  375.85	    0.00	  368.20	  368.99	  368.78	  375.97	  369.78	  369.62	    0.00	    0.00	  369.86	  368.32	  368.15	    0.00	  369.96	    0.00	  379.80	  369.61	  369.08	    0.00	  369.37	  368.54	  371.77	  372.78	    0.00	    0.00	    0.00	    0.00	  368.04	  368.54	    0.00	  368.29	    0.00	  369.29	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.05	  370.01	  375.39	  367.93	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.36	    0.00	  371.28	  370.04	  369.78	    0.00	  368.72	  368.12	  369.94	  374.01	    0.00	    0.00	  368.31	  372.49	  371.64	  372.57	  368.91
         2001.88	    0.00	  372.92	    0.00	  370.69	  370.24	    0.00	  370.97	  376.14	    0.00	  372.22	  370.42	  373.28	  383.74	  373.66	  369.46	    0.00	    0.00	    0.00	  368.64	  369.60	    0.00	  370.08	    0.00	  386.88	  372.80	  371.86	    0.00	  371.10	  370.82	  378.71	  373.40	    0.00	    0.00	    0.00	    0.00	  373.66	  371.38	    0.00	  369.94	    0.00	  371.08	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.33	  370.02	  376.94	  370.16	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.06	    0.00	  374.77	  370.54	  369.80	    0.00	  372.56	  372.46	  369.88	  375.58	    0.00	    0.00	  371.82	  373.23	  374.56	  372.36	  374.02
         2001.96	    0.00	  375.27	    0.00	  370.22	  372.33	    0.00	  372.53	    0.00	    0.00	  374.69	  372.56	  376.36	  388.05	  375.61	  369.38	  371.88	    0.00	    0.00	  369.79	  371.35	    0.00	  369.80	    0.00	  391.35	  375.66	  372.42	    0.00	  373.73	  372.07	  384.85	  373.93	    0.00	    0.00	    0.00	    0.00	  378.87	  372.20	    0.00	  371.43	    0.00	  373.54	    0.00	  377.96	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.38	  369.67	  379.52	  372.27	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.09	    0.00	  376.11	  370.88	  369.59	    0.00	  374.52	  374.40	  369.66	  376.58	    0.00	    0.00	  376.22	  374.72	  376.52	  372.16	  375.89
         2002.04	    0.00	  376.79	    0.00	  370.22	  373.81	    0.00	  374.42	    0.00	    0.00	  376.25	  375.03	  377.96	  386.46	  377.05	  369.39	  372.33	    0.00	    0.00	  369.84	  372.57	    0.00	  369.29	    0.00	  389.59	  376.84	  373.06	    0.00	  375.18	  373.24	  384.32	  376.45	    0.00	    0.00	    0.00	    0.00	  377.56	  373.20	    0.00	  372.16	    0.00	  375.01	    0.00	  377.98	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.26	  369.33	  379.90	  372.99	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  371.97	    0.00	  377.02	  371.15	  369.31	    0.00	  376.25	  375.22	  369.55	  379.30	    0.00	    0.00	  377.38	  377.10	  376.93	  374.10	  377.07
         2002.12	    0.00	  377.83	    0.00	  370.33	  374.68	    0.00	  375.76	    0.00	    0.00	  375.66	  374.37	  378.16	  383.91	  377.90	  369.46	  372.73	    0.00	    0.00	  368.98	  373.40	    0.00	  369.16	    0.00	  384.84	  377.30	  375.17	    0.00	  375.09	  374.54	  380.91	  377.88	    0.00	    0.00	    0.00	    0.00	  375.83	  373.79	    0.00	  372.94	    0.00	  376.14	    0.00	  378.74	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.10	  369.20	  377.84	  373.93	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  373.47	    0.00	  377.86	  371.58	  369.17	    0.00	  377.45	  376.74	  369.49	  380.03	    0.00	    0.00	  377.58	  377.63	  375.68	  374.78	  378.25
         2002.21	    0.00	  378.39	    0.00	  369.77	  375.16	    0.00	  376.49	    0.00	    0.00	  375.18	  374.41	  378.95	  383.97	  378.46	  369.50	  373.81	    0.00	    0.00	  368.98	  374.43	    0.00	  369.41	    0.00	  382.61	  377.91	  375.79	    0.00	  376.10	  375.51	  378.66	  378.53	    0.00	    0.00	    0.00	    0.00	  377.55	  374.46	    0.00	  373.93	    0.00	  376.61	    0.00	  379.59	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.00	  369.38	  378.88	  375.05	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  372.85	    0.00	  379.63	  371.82	  369.28	    0.00	  377.83	  377.73	  369.45	  381.97	    0.00	    0.00	  377.22	  377.90	  376.92	  375.26	  378.37
         2002.29	    0.00	  378.64	    0.00	  370.20	  376.17	    0.00	  376.46	  383.47	    0.00	  375.74	  375.67	  378.95	  381.23	  378.67	  369.71	  374.48	    0.00	    0.00	  368.56	  375.36	    0.00	  369.63	    0.00	  378.76	  378.22	  375.54	    0.00	  376.72	  376.45	  378.98	  378.00	    0.00	    0.00	    0.00	    0.00	  377.95	  375.96	    0.00	  374.79	    0.00	  376.57	    0.00	  379.53	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  369.97	  369.79	  379.35	  375.78	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  371.35	  377.74	  380.48	  371.24	  369.47	    0.00	  377.34	  377.98	  369.77	  386.24	    0.00	  378.31	  375.93	  378.88	  378.09	  376.76	  378.50
         2002.38	    0.00	  378.33	    0.00	  371.32	  376.39	    0.00	  376.44	  381.93	    0.00	  376.63	  375.35	  378.46	  376.78	  377.35	  369.99	  374.11	    0.00	    0.00	  368.60	  375.72	    0.00	  369.86	    0.00	  370.21	  377.62	  374.83	    0.00	  376.84	  376.10	  379.67	  372.98	    0.00	    0.00	    0.00	    0.00	  376.93	  376.44	    0.00	  375.50	    0.00	  375.75	    0.00	  377.04	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.00	  370.15	  378.97	  376.11	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  370.86	  374.76	  378.53	  370.92	  369.77	    0.00	  376.11	  377.83	  370.14	  383.21	    0.00	  378.99	  374.05	  377.54	  376.28	  376.71	  378.02
         2002.46	    0.00	  375.69	    0.00	  372.00	  374.99	    0.00	  373.99	  378.58	    0.00	  375.26	  374.02	  376.80	  377.94	  372.92	  370.39	  373.61	    0.00	  370.53	  369.98	  375.03	    0.00	  370.28	    0.00	  365.71	  373.91	  373.35	    0.00	  375.55	  374.44	  375.25	  367.10	    0.00	    0.00	    0.00	    0.00	  374.09	  375.39	    0.00	  375.49	    0.00	  373.95	    0.00	  369.13	  373.71	  373.94	    0.00	    0.00	  375.61	    0.00	    0.00	  373.21	    0.00	  371.31	  371.60	    0.00	    0.00	  370.06	  370.59	  377.07	  374.99	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  371.69	  374.22	  373.11	  371.30	  370.18	    0.00	  373.68	    0.00	  370.42	  373.25	  370.77	  381.19	  372.58	  371.63	  373.34	  371.97	  374.91
         2002.54	    0.00	  370.13	    0.00	  372.57	  373.03	    0.00	  370.67	  372.98	    0.00	  372.05	  372.90	  369.81	  376.08	  366.65	  371.04	  373.52	    0.00	  370.77	  370.39	  373.10	    0.00	  370.79	    0.00	  365.33	  368.17	  371.69	    0.00	  372.59	  372.52	  370.79	  364.05	    0.00	    0.00	    0.00	    0.00	  368.34	  372.64	    0.00	  374.05	    0.00	  372.47	    0.00	  363.52	  373.44	  373.43	    0.00	    0.00	  373.01	    0.00	    0.00	  373.10	  372.58	  371.93	  371.86	  371.05	  371.04	  370.19	  371.17	  371.21	  372.72	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  372.27	  372.66	  366.42	  371.78	  370.74	    0.00	  368.26	    0.00	  370.95	  369.26	  371.69	  376.72	  373.25	  364.71	  370.64	  366.22	  368.56
         2002.62	    0.00	  364.58	    0.00	  372.80	  370.59	    0.00	  370.04	  368.97	    0.00	  368.76	  370.47	  363.30	  371.61	  364.68	  371.51	  373.29	    0.00	  371.44	  370.21	  372.16	    0.00	  371.34	    0.00	  364.28	  364.30	  369.79	    0.00	  370.64	  370.03	  370.97	  365.68	    0.00	    0.00	    0.00	    0.00	  363.52	  368.97	    0.00	  371.38	    0.00	  371.01	    0.00	  368.34	  373.10	  372.98	  371.04	  370.71	  370.54	  368.79	  369.49	  372.87	  372.76	  372.45	  371.90	  371.40	  371.48	  370.45	  371.64	  369.12	  370.18	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  372.39	  368.50	  363.53	  371.98	  371.30	    0.00	  363.39	    0.00	  371.52	  373.48	  372.01	  370.84	  371.00	  365.33	  368.81	  366.37	  363.89
         2002.71	    0.00	  365.33	    0.00	  372.78	  369.43	    0.00	  369.88	  370.33	    0.00	  368.10	  369.00	  365.21	  374.96	  367.63	  371.74	  372.78	    0.00	  371.73	  371.45	  370.96	    0.00	  371.74	    0.00	  368.30	  365.75	  369.05	    0.00	  369.93	  368.95	  373.05	  370.28	    0.00	    0.00	    0.00	    0.00	  365.37	  368.03	    0.00	  369.69	    0.00	  370.50	    0.00	  372.72	  372.87	  372.72	  370.22	  369.92	  369.76	  368.89	  369.47	  372.70	  372.64	  372.64	  371.87	  371.52	  371.73	  370.81	  372.00	  372.34	  368.84	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  372.50	  370.20	  367.24	  371.99	  371.67	    0.00	  364.61	    0.00	  371.86	  375.08	  371.81	  374.30	  370.66	  370.51	  371.37	  369.98	  364.95
         2002.79	    0.00	  370.09	    0.00	  372.89	  370.61	    0.00	  370.73	  376.68	    0.00	  371.29	  369.97	  371.20	  380.20	  372.39	  371.81	  372.83	    0.00	  371.70	  373.12	  370.37	    0.00	  371.89	    0.00	  376.40	  372.55	  370.07	    0.00	  371.88	  370.83	  378.75	  373.11	    0.00	    0.00	    0.00	    0.00	  370.04	  371.16	    0.00	  370.48	    0.00	  372.02	    0.00	  372.74	  372.89	  372.82	  370.78	  370.92	  370.82	  370.94	  371.91	  372.77	  372.57	  372.69	  371.94	  371.61	  371.89	  371.15	  372.12	  378.12	  369.98	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  372.87	  376.29	  372.79	  372.39	  371.94	    0.00	  370.31	    0.00	  372.02	  375.06	  371.82	  377.75	  374.09	  374.21	  376.95	  371.99	  371.31
